crime_type,date,time,latitude,longitude,location
Fraud,2022-12-26,,18.951031639612502,72.94671699245436,
Fraud,2022-10-01,,19.282137780411205,72.95484431882639,
Theft,2022-03-27,,19.173453787327258,72.92557188046868,
Theft,2023-05-27,,19.01835265193691,72.75086545264715,
Drug Offense,2023-02-05,,18.930370364698863,72.8993936608614,
Domestic Violence,2022-10-01,,19.021067370962726,72.77978410084357,
Burglary,2024-03-27,,19.099575202931916,72.9166601896156,
Domestic Violence,2022-08-23,,19.241253725043954,72.97615709182702,
Theft,2022-12-09,,19.18063370580363,72.94766134400089,
Fraud,2024-08-05,,19.066657612758377,72.78363096489504,
Theft,2025-01-29,,19.08137124666854,72.80296293613779,
Murder,2024-10-22,,19.032695084352792,72.91287137238318,
Assault,2024-07-19,,18.95278683884728,72.84254283667664,
Burglary,2022-08-02,,19.174963302861862,72.81651713872725,
Drug Offense,2022-10-13,,18.98490577534878,72.9211066445251,
Fraud,2023-10-23,,19.238046465675204,72.94890643518893,
Fraud,2025-03-21,,18.96115641785952,72.91007743649904,
Fraud,2024-06-12,,19.017229174382567,72.96385289941146,
Assault,2025-03-14,,19.209888070333783,72.98089622883765,
Drug Offense,2024-10-05,,18.914162422164722,72.86306115060492,
Fraud,2022-11-28,,18.974836619063183,72.80086838110603,
Burglary,2023-12-17,,19.036903175373038,72.82476067713306,
Theft,2022-12-06,,19.219818613688524,72.81342892500982,
Theft,2024-11-09,,19.22928542084408,72.98954731964089,
Assault,2023-11-17,,18.89031165185808,72.76135450534156,
Assault,2022-11-21,,18.90623509293021,72.89309968437527,
Fraud,2022-09-13,,19.267251638702803,72.80081180645114,
Fraud,2023-01-18,,18.990464916740414,72.87033152011334,
Theft,2024-03-15,,18.957020257295234,72.85859897458555,
Fraud,2025-03-14,,18.976070591587458,72.82763719457738,
Murder,2022-12-03,,19.16963683602378,72.89658772220014,
Domestic Violence,2023-09-07,,18.92228089080125,72.94191575049936,
Burglary,2025-01-09,,18.933934254007355,72.88906187144067,
Domestic Violence,2022-10-11,,18.96007258311717,72.80155659285096,
Domestic Violence,2025-03-19,,18.903673250685173,72.84999253625104,
Drug Offense,2023-05-18,,19.26348226740762,72.7643703468373,
Theft,2024-04-01,,19.206354630506937,72.80624353991983,
Murder,2023-09-06,,19.2502795583718,72.90828157404842,
Domestic Violence,2024-07-07,,18.995664363919044,72.7623949448239,
Burglary,2023-04-10,,19.075509781477166,72.850933352215,
Murder,2024-05-24,,19.19445141395836,72.93551638924542,
Murder,2024-03-17,,19.192992115051094,72.84557000606051,
Domestic Violence,2024-12-08,,18.97220783905526,72.8426880719891,
Theft,2024-01-18,,19.19625968738332,72.74313962411787,
Fraud,2024-01-11,,18.901594726507764,72.86462603750697,
Assault,2024-07-01,,18.929523275213747,72.97380136714168,
Theft,2023-10-05,,19.23265417264744,72.77132724191893,
Burglary,2025-03-21,,18.959445444198415,72.90707953552584,
Burglary,2022-05-24,,18.95618461039765,72.76924155194736,
Burglary,2024-05-02,,19.1928547480434,72.78569840651602,
Theft,2025-01-29,,19.18374413299517,72.76347537672027,
Burglary,2023-06-05,,19.070377156236578,72.74549985656199,
Assault,2022-12-29,,19.022366555578756,72.78079777480839,
Murder,2022-10-14,,19.226651061397128,72.79009523148484,
Burglary,2023-10-20,,18.920320076986627,72.87493862769905,
Burglary,2023-08-08,,18.895192094974067,72.86087293782099,
Domestic Violence,2025-01-23,,18.903132798748196,72.83415880717098,
Theft,2023-01-15,,19.074108239980465,72.85813471413883,
Fraud,2023-05-15,,19.259928977850258,72.786884767869,
Domestic Violence,2022-04-04,,18.99683389178406,72.76031500445626,
Burglary,2022-06-13,,19.156006037748163,72.7942710309208,
Murder,2024-06-25,,19.26837873663164,72.953758434365,
Fraud,2023-02-13,,19.246796073703646,72.8667340431961,
Burglary,2023-07-19,,19.13253925538922,72.96620041617274,
Burglary,2024-12-17,,19.01868190999116,72.8445714032165,
Theft,2023-07-15,,19.108971621546885,72.89444487646692,
Theft,2023-01-12,,18.9507894352176,72.8155707177572,
Drug Offense,2023-07-02,,19.049996560534325,72.8939936011849,
Assault,2024-01-31,,19.13605915568018,72.84226947225524,
Assault,2022-09-09,,19.183054372394388,72.91748756481341,
Assault,2024-12-25,,19.075834810506347,72.84996444930569,
Theft,2023-03-29,,19.24024265130409,72.76585263282749,
Assault,2024-08-19,,19.019299608675404,72.98039724274862,
Domestic Violence,2024-04-13,,19.13395982936953,72.83354409977213,
Burglary,2023-11-02,,19.047096439062717,72.84684408445446,
Murder,2024-03-22,,19.15858748733751,72.76508928026549,
Theft,2024-07-10,,18.958149099487915,72.76499901175079,
Theft,2024-06-25,,19.1644630827871,72.84300989240013,
Theft,2024-01-31,,19.253398943134837,72.77389431926424,
Domestic Violence,2022-09-02,,19.16526807110223,72.87411961247477,
Fraud,2025-03-01,,19.287939940068586,72.95736030667712,
Fraud,2024-12-21,,19.287552509112384,72.95414493433915,
Burglary,2022-11-29,,18.931254886037745,72.86772659680749,
Drug Offense,2024-08-23,,19.08306301449217,72.95918064394233,
Fraud,2025-02-12,,19.197640246682067,72.92252528300524,
Fraud,2023-04-17,,19.23957903330467,72.95920176819781,
Burglary,2024-08-08,,18.97688966370068,72.79189569066605,
Drug Offense,2024-10-03,,18.958000096821625,72.90592126379663,
Murder,2023-12-29,,18.976651202651215,72.79155851147009,
Burglary,2023-01-02,,18.899858145829242,72.84786447850483,
Burglary,2024-04-23,,18.967926922947413,72.82213434922579,
Theft,2024-07-05,,18.9708475086022,72.85294496487838,
Domestic Violence,2022-05-13,,18.923630943211943,72.8819500224944,
Burglary,2022-11-14,,19.121070686213866,72.92660476127439,
Theft,2024-06-15,,18.905782841315432,72.75739323087032,
Domestic Violence,2022-10-16,,19.141118019103896,72.91570050384432,
Theft,2024-10-21,,19.145217216318013,72.86143773735093,
Murder,2025-02-21,,18.95934499612999,72.96933298546514,
Burglary,2022-03-30,,18.898535900266296,72.96600182821365,
Burglary,2024-03-09,,19.06596358167407,72.97330972968813,
Murder,2023-02-13,,19.29423427430255,72.83571423382186,
Murder,2024-10-11,,18.939415175406854,72.91252859528853,
Theft,2024-11-24,,19.049774896014846,72.76900485338467,
Drug Offense,2022-11-17,,19.097853320767374,72.78650015872317,
Domestic Violence,2022-08-22,,18.933620733324517,72.89374010605574,
Drug Offense,2022-09-24,,19.085516337590672,72.81431995068723,
Theft,2025-01-05,,18.949204118569643,72.85488215530415,
Murder,2024-08-29,,19.22471324141438,72.94369383659273,
Burglary,2024-07-04,,18.991830266040573,72.92414450780498,
Assault,2023-04-29,,19.20497768156265,72.93812019172236,
Assault,2023-08-27,,19.03258941720188,72.8981380498612,
Fraud,2024-01-13,,19.29556880221894,72.86356643311639,
Murder,2022-11-26,,18.99030315444986,72.89561499362767,
Murder,2023-01-20,,19.23447250684813,72.77595855284466,
Murder,2023-06-26,,19.000472371102063,72.96704903845847,
Murder,2024-05-22,,19.13881018952227,72.92565094707466,
Assault,2024-02-04,,19.276070397508608,72.96689700994577,
Theft,2023-09-01,,19.190176684804424,72.74554808296965,
Theft,2023-11-18,,18.892283611292495,72.78334747124303,
Fraud,2024-11-28,,19.093775124928168,72.82577779485992,
Theft,2023-07-04,,19.28703585087637,72.89454144659311,
Murder,2022-04-12,,18.9956457052747,72.74489956063954,
Burglary,2024-07-08,,19.042140279119636,72.86178195063495,
Murder,2025-02-06,,18.90752999801375,72.84033346954283,
Assault,2023-08-04,,19.006417460854244,72.94839982310306,
Domestic Violence,2022-08-06,,19.294862764631038,72.95408377645377,
Domestic Violence,2023-12-05,,18.893901004536403,72.78758368754781,
Theft,2022-08-14,,19.101995441854836,72.91940197296087,
Assault,2023-05-24,,19.22162341764469,72.75183047246014,
Assault,2024-02-16,,19.026263941432788,72.9470521787552,
Burglary,2022-03-25,,19.215073567086836,72.7659889400807,
Fraud,2024-11-24,,19.00906311095707,72.8839625026837,
Theft,2025-02-26,,19.020762613789387,72.89879311706241,
Murder,2023-08-03,,19.16855260110239,72.8010496922017,
Drug Offense,2023-01-21,,19.29450515706168,72.95687617359653,
Burglary,2023-11-09,,19.08754470605906,72.95922951735834,
Assault,2023-07-23,,19.012405359817787,72.91304318836269,
Domestic Violence,2024-04-13,,19.07065228531521,72.95868222090364,
Domestic Violence,2024-07-14,,19.06865916934894,72.80215163854365,
Burglary,2023-01-20,,19.17900332675915,72.85399446300933,
Domestic Violence,2024-04-05,,19.258072572697635,72.92087800443139,
Theft,2023-05-11,,19.2286788525794,72.86346038437438,
Drug Offense,2024-06-12,,19.121186218972156,72.89572209342802,
Domestic Violence,2024-01-30,,19.226614271906243,72.83708707407384,
Murder,2022-11-30,,19.030648214304993,72.86435386072982,
Drug Offense,2022-04-22,,19.0499019513657,72.74707456710946,
Assault,2025-01-31,,18.892273813566778,72.8224079411928,
Fraud,2023-08-28,,19.074413736872266,72.98469421092997,
Fraud,2024-08-10,,19.23051108526591,72.93921895896277,
Assault,2024-11-07,,19.01213424077333,72.94773443502957,
Domestic Violence,2024-05-05,,19.178727292318708,72.92264216730338,
Assault,2024-10-20,,18.996269992468992,72.8619466147868,
Murder,2024-07-01,,19.18795102901827,72.85036936517362,
Drug Offense,2022-09-04,,19.194303765710334,72.93766673845802,
Domestic Violence,2023-11-23,,19.28108275660029,72.8194968538063,
Murder,2023-09-22,,18.991552448254094,72.85274820204931,
Domestic Violence,2022-11-27,,19.28148020020999,72.915076202407,
Domestic Violence,2023-07-18,,19.02336331461145,72.87723463488834,
Burglary,2023-09-30,,19.2330579660299,72.81067631606574,
Theft,2024-09-06,,19.05614523847312,72.87266097109887,
Fraud,2023-09-19,,19.23159879758046,72.8917245812386,
Assault,2023-09-27,,19.279594820642775,72.94800809386264,
Burglary,2024-06-18,,18.9672247769384,72.90807420525671,
Assault,2023-04-03,,19.14058884956323,72.78946731083215,
Drug Offense,2025-02-27,,19.051651636967566,72.93968008877914,
Murder,2023-10-11,,18.976765164488143,72.75240912115005,
Fraud,2024-06-06,,19.01946997078224,72.9556977112862,
Murder,2022-12-16,,19.024478197288545,72.88515495259877,
Theft,2023-04-27,,18.974257656211847,72.83601042367656,
Fraud,2023-09-07,,19.10902494990405,72.98712190939017,
Assault,2023-06-16,,19.245878515489828,72.85716481893954,
Murder,2022-08-05,,19.27272188734198,72.97251465414776,
Burglary,2022-03-29,,18.9555107801394,72.98514808822145,
Murder,2023-10-16,,19.2222087544079,72.92610055549642,
Fraud,2023-09-30,,18.919695174642534,72.9281491803536,
Burglary,2023-12-05,,18.990153664519738,72.79753020757371,
Assault,2024-11-17,,18.94773851565525,72.84629305230247,
Assault,2023-12-01,,19.004312992924522,72.93227997471561,
Drug Offense,2022-11-12,,19.027739746792992,72.95032090674424,
Theft,2024-02-20,,19.15478152399531,72.98147432595411,
Fraud,2022-06-29,,19.07643786250023,72.8899916708303,
Domestic Violence,2024-03-24,,19.101431195663032,72.86307182067758,
Drug Offense,2024-01-22,,19.026659060716682,72.98846007395899,
Domestic Violence,2023-02-02,,19.112699492733828,72.78733476683196,
Assault,2022-12-28,,18.988165256604123,72.77307865038532,
Domestic Violence,2022-04-21,,19.178149006567896,72.8921895504201,
Theft,2024-11-08,,19.187369938936023,72.86686985545681,
Fraud,2023-06-01,,18.950004805547717,72.97811875419104,
Domestic Violence,2024-03-08,,19.126511917138462,72.77343920135822,
Assault,2024-07-19,,19.212745354438162,72.81345955570502,
Assault,2023-01-11,,19.069677197710885,72.90871170746934,
Assault,2023-08-01,,19.084629090549832,72.74047468942022,
Murder,2022-08-08,,19.07760197054399,72.78389370131342,
Domestic Violence,2023-11-29,,19.244869181950534,72.77972542247302,
Drug Offense,2023-09-01,,19.002301797329316,72.77072243267995,
Fraud,2024-03-09,,19.092733049352358,72.88555004281102,
Murder,2023-11-21,,19.001815934464034,72.76397061124376,
Drug Offense,2025-03-06,,19.281116647907226,72.78564613563007,
Domestic Violence,2024-01-30,,19.153262374259597,72.93160974237234,
Fraud,2024-02-29,,19.091179471277098,72.79954648111796,
Murder,2024-09-01,,19.24414450242243,72.92061413701815,
Murder,2024-07-30,,18.996155693146186,72.8674662901129,
Theft,2024-03-01,,19.26519157392988,72.8922812855289,
Domestic Violence,2022-09-25,,19.255998514063794,72.94339433914453,
Burglary,2023-08-26,,19.158947116948166,72.87253943597607,
Fraud,2023-05-27,,19.060534240027344,72.88181068341605,
Theft,2023-11-13,,18.964855582072353,72.86456107378021,
Drug Offense,2023-12-14,,18.907726926048415,72.77923350763263,
Assault,2024-04-25,,19.29714991341791,72.86896307047007,
Assault,2022-05-16,,19.08897203102444,72.94209870499517,
Murder,2023-10-27,,19.297381018361616,72.94536584653251,
Assault,2022-05-31,,19.292762347388148,72.83569253570178,
Murder,2025-02-18,,19.12034398505122,72.92996314149173,
Murder,2024-04-20,,19.09430494142106,72.86039929949838,
Domestic Violence,2022-04-15,,19.15844906429783,72.8878909791938,
Theft,2025-02-25,,18.925870403804307,72.98828130412777,
Murder,2025-03-08,,19.03340048388395,72.84575802707373,
Domestic Violence,2024-01-25,,19.03962182510386,72.77958527882511,
Assault,2025-02-12,,19.251911544740064,72.94466911335525,
Drug Offense,2025-01-09,,19.2754585728653,72.97845718147842,
Domestic Violence,2022-06-02,,18.950350134775547,72.74305638356451,
Assault,2024-02-08,,19.265328616437262,72.75599529116818,
Burglary,2022-11-29,,19.175355853284387,72.94631603604262,
Drug Offense,2024-04-30,,19.21719256717881,72.91915636158802,
Assault,2025-02-10,,19.021826449876787,72.79353504219105,
Domestic Violence,2022-09-08,,19.267093216460765,72.90739273837352,
Burglary,2023-12-18,,19.2140966609872,72.7461975704399,
Murder,2022-06-25,,18.942183965467375,72.98880869577962,
Assault,2024-09-21,,19.19977448210362,72.88763167819116,
Murder,2024-06-20,,19.18058440999719,72.94882546992362,
Murder,2025-02-11,,19.231760406974733,72.9098175903674,
Fraud,2023-01-29,,19.056368285911436,72.88882596782118,
Burglary,2022-07-12,,19.26892884578823,72.77564122855803,
Fraud,2024-03-30,,18.99533898888984,72.83967580871168,
Domestic Violence,2024-10-08,,19.239189199084525,72.87820340895252,
Fraud,2022-12-22,,19.127998542344713,72.8528648749431,
Theft,2022-11-30,,18.902648172837672,72.90698612984143,
Fraud,2024-01-02,,19.16176581780456,72.91936543481718,
Theft,2024-02-22,,19.032686712319666,72.85507208891954,
Burglary,2022-07-17,,19.295323563266624,72.92704365941623,
Murder,2024-10-16,,19.121960161307463,72.92350438960936,
Murder,2024-05-27,,19.20836764486637,72.89820726296146,
Burglary,2023-12-08,,18.956404924699893,72.75485022225892,
Murder,2023-12-01,,19.20902412264868,72.90277436320608,
Theft,2023-07-01,,18.891603780263218,72.93693466708014,
Domestic Violence,2023-02-19,,19.153867275929645,72.8510901124075,
Burglary,2023-07-18,,18.958367302112748,72.75670342089764,
Theft,2022-09-14,,19.22997118882165,72.90938235117959,
Domestic Violence,2022-11-08,,19.12616422938677,72.94300194222839,
Fraud,2022-10-13,,19.08988770659732,72.87089683613137,
Murder,2024-08-10,,18.907663070998435,72.7871666334537,
Fraud,2022-07-16,,19.179856246322416,72.87772156068229,
Theft,2022-07-26,,19.2508293320529,72.88162919847596,
Theft,2023-06-08,,19.246199618540796,72.89291602738025,
Murder,2024-08-28,,19.20525582540498,72.83574750305627,
Domestic Violence,2022-12-20,,19.134260682830195,72.78798117002472,
Theft,2022-07-03,,18.942309407864634,72.76730203856683,
Theft,2023-02-02,,19.27125337974748,72.97483847589918,
Theft,2022-03-27,,19.035908912617536,72.82763162285316,
Drug Offense,2022-04-25,,18.926780036937114,72.80567577183966,
Theft,2024-12-16,,19.011217695920276,72.79406408007027,
Fraud,2022-05-02,,19.183280222692087,72.90207017246816,
Burglary,2023-12-11,,19.274160074439465,72.87521905237001,
Assault,2022-09-06,,19.12423442465636,72.91607745705427,
Theft,2024-02-17,,19.10709426972348,72.97962095866676,
Murder,2025-01-06,,18.9292008826411,72.87268241606822,
Murder,2022-08-24,,19.08608112374629,72.8978256758851,
Domestic Violence,2023-12-03,,19.07115456389543,72.79734007901612,
Fraud,2022-10-08,,19.251431499331336,72.8326215725498,
Murder,2022-06-07,,19.100098135298055,72.90815101516253,
Domestic Violence,2024-10-10,,19.104914445537883,72.85079040564399,
Domestic Violence,2023-08-14,,19.190903870806782,72.90037020741343,
Domestic Violence,2022-04-28,,19.149565878757887,72.90076909876028,
Fraud,2022-04-26,,19.002278835538792,72.95721548332418,
Theft,2023-02-25,,19.288181007197057,72.92190621152048,
Theft,2023-11-03,,19.08280119268394,72.95370232256386,
Fraud,2022-11-07,,19.196187788132633,72.94335133983019,
Fraud,2024-06-14,,19.08187690133053,72.93929637779313,
Theft,2023-03-02,,19.07155754599687,72.91235430748732,
Burglary,2024-10-12,,19.197188152521637,72.91683691770402,
Theft,2023-03-05,,19.17885967646888,72.81183789972528,
Theft,2024-04-27,,19.135502082647864,72.95984920654641,
Burglary,2023-12-13,,19.101774133073057,72.95178663556973,
Theft,2024-06-11,,18.909614772842772,72.79961243698602,
Burglary,2023-08-13,,18.99731608696013,72.76725170973431,
Domestic Violence,2023-04-16,,19.193181025644876,72.80646614834875,
Theft,2024-03-14,,18.918155388550005,72.74303366204344,
Drug Offense,2025-01-25,,19.066886646645358,72.83033800923356,
Domestic Violence,2023-07-04,,19.174607008932725,72.85128622940911,
Domestic Violence,2022-07-16,,18.971196312026983,72.82018581778995,
Drug Offense,2023-12-29,,19.027894316976166,72.78950639753715,
Burglary,2024-06-30,,19.267930371028182,72.83128609358012,
Assault,2023-10-11,,19.0997535318047,72.7941944992777,
Assault,2024-11-23,,19.101378635443375,72.96552368703667,
Theft,2022-12-24,,18.92107190024443,72.84155626753588,
Burglary,2025-01-04,,18.942085882370375,72.91872150738548,
Domestic Violence,2023-03-19,,19.283143834441535,72.7524924725177,
Burglary,2023-11-22,,19.284918255751045,72.88843385540213,
Burglary,2023-04-24,,18.985117363134446,72.8946642235376,
Theft,2023-09-02,,18.977133768648798,72.84636695306817,
Domestic Violence,2023-03-01,,19.18981243981954,72.94256630149621,
Domestic Violence,2022-11-09,,18.90209268312025,72.8603880248671,
Assault,2022-12-03,,19.1060624728057,72.90735071587243,
